0.975238095,1.127619048,2800.74,4376.99
1.170793651,1.267301587,5046.36,6255.54
1.272380952,1.353650794,6190.77,7227.21
1.447619048,1.612698413,2951.89,4506.55
1.640634921,1.762539683,2951.89,4463.36
1.798095238,1.909841270,5219.1,7184.02
1.894603175,1.968253968,6104.4,7702.24
2.072380952,2.242539683,3124.63,4679.29
2.265396825,2.400000000,3016.67,4636.1
2.435555556,2.549841270,5132.73,7076.06
2.516825397,2.618412698,6147.58,7594.28
2.712380952,2.869841270,3124.63,4765.66
2.918095238,3.045079365,3275.78,4657.7
3.088253968,3.174603175,5219.1,6579.43
3.182222222,3.263492063,6190.77,7291.98
47.806984127,48.965079365,3167.81,7032.87
