1.249523810,1.556825397,2007.99,2763.72
1.620317460,1.719365079,2029.58,2979.65
1.752380952,1.856507937,1640.91,3778.57
1.871746032,2.069841270,2742.13,4016.09
2.097777778,2.443174603,1446.58,2850.09
3.286349206,3.535238095,1943.21,2979.65
3.573333333,3.735873016,2677.35,3260.35
3.763809524,3.908571429,2137.54,2677.35
3.969523810,4.157460317,1576.14,3217.17
5.155555556,5.348571429,1878.43,3627.43
5.366349206,5.541587302,1792.06,3411.5
5.610158730,5.770158730,1986.39,3044.43
7.504761905,7.758730159,1921.62,3303.54
7.799365079,7.954285714,2763.72,3389.91
7.992380952,8.142222222,2115.95,2698.95
8.233650794,8.411428571,1424.99,2850.09
9.836190476,10.069841270,2288.69,2742.13
10.090158730,10.303492063,2072.76,3001.24
10.333968254,10.549841270,2202.32,3044.43
10.605714286,10.821587302,2180.73,3044.43
13.074285714,13.338412698,1943.21,3087.61
13.371428571,13.594920635,2051.17,3433.09
13.622857143,13.851428571,1403.4,3325.13
15.880634921,16.045714286,1640.91,2828.5
16.104126984,16.337777778,2051.17,3433.09
17.389206349,17.577142857,1576.14,2828.5
17.600000000,17.853968254,1770.47,3001.24
17.899682540,18.102857143,2288.69,3325.13
18.146031746,18.260317460,2202.32,3130.8
19.324444444,19.588571429,1878.43,3152.39
19.626666667,19.801904762,2655.76,3368.31
19.814603175,19.969523810,2072.76,2612.58
20.058412698,20.223492063,1640.91,3152.39
