2.752000000,2.936000000,1621.13,4446.15
2.960000000,3.168000000,4769.63,7594.65
3.328000000,3.488000000,2742.51,6020.4
3.520000000,3.688000000,2160.25,4618.67
3.656000000,3.856000000,3303.2,6451.7
3.960000000,4.128000000,1879.91,4920.58
4.088000000,4.320000000,4834.32,6710.49
4.168000000,4.352000000,3583.55,4575.54
4.480000000,4.712000000,1836.78,5114.67
4.712000000,4.928000000,2268.08,6710.49
4.880000000,5.128000000,1966.17,4489.28
5.168000000,5.408000000,2699.38,4834.32
5.368000000,5.600000000,2656.25,5847.88
5.528000000,5.824000000,2375.9,6494.83
5.832000000,6.072000000,1879.91,3842.33
6.072000000,6.320000000,1448.61,2785.64
6.520000000,6.720000000,2397.47,4489.28
6.680000000,6.912000000,2052.43,3346.33
6.880000000,7.096000000,1276.08,2462.16
7.008000000,7.232000000,2742.51,5718.49
7.320000000,7.488000000,2656.25,4769.63
7.480000000,7.664000000,2505.29,4661.8
7.640000000,7.968000000,2893.47,4942.15
