"sound.files","duration","selec","start","end"
"Parus-major-524612.wav",0.128118618631831,82,59.7190586821815,59.8471773008133
"Parus-major-524612.wav",0.0720185367742872,83,59.9960670087667,60.068085545541
"Parus-major-524612.wav",0.133379418547342,84,60.2689029767982,60.4022823953456
"Parus-major-524612.wav",0.082177322818012,85,60.5360699794036,60.6182473022216
"Parus-major-524612.wav",0.142767225293099,86,60.8198357127768,60.9626029380699
"Parus-major-524612.wav",0.0861229227546403,87,61.1015606185966,61.1876835413513
"Parus-major-524612.wav",0.139592604654439,88,61.3996574965673,61.5392501012217
"Parus-major-524612.wav",0.0767804677322843,89,61.6782984851952,61.7550789529275
"Parus-major-524612.wav",0.136871501249871,90,61.9766674735063,62.1135389747562
"Parus-major-524612.wav",0.0833564676266576,91,62.2586644896666,62.3420209572932
"Parus-major-524612.wav",0.129343115163891,92,70.5880980662254,70.7174411813893
"Parus-major-524612.wav",0.0747849919022627,93,70.8804806270464,70.9552656189487
"Parus-major-524612.wav",0.136009818505087,94,71.1706409534204,71.3066507719255
"Parus-major-524612.wav",0.0946943984790352,95,71.4539078178361,71.5486022163152
"Parus-major-524612.wav",0.137098259866903,96,71.7611657439355,71.8982640038024
"Parus-major-524612.wav",0.0903859847551445,97,72.044523311798,72.1349092965532
"Parus-major-524612.wav",0.0654425368798996,98,75.0879414146393,75.1533839515192
"Parus-major-524612.wav",0.142903280463329,99,75.3867185684611,75.5296218489244
"Parus-major-524612.wav",0.106803308629367,100,75.681414067176,75.7882173758054
"Parus-major-524612.wav",0.160363693975995,101,75.9568350834419,76.1171987774179
"Parus-major-524612.wav",0.111565239587364,102,76.2420067202408,76.3535719598282
"Parus-major-524612.wav",0.0647169093053606,103,78.3665989068056,78.431315816111
"Parus-major-524612.wav",0.157370480230952,104,78.6441514540718,78.8015219343027
"Parus-major-524612.wav",0.114240991268531,105,78.9322256011689,79.0464665924374
"Parus-major-524612.wav",0.152018976868632,106,79.1920909763053,79.344109953174
"Parus-major-524612.wav",0.0969619846495107,107,79.4696435235714,79.566605508221
"Parus-major-524612.wav",0.152245735485678,108,79.7271052573672,79.8793509928529
"Parus-major-524612.wav",0.0950118605428969,109,80.0062904666761,80.101302327219
"Parus-major-524612.wav",0.160907914656903,110,80.3392628199486,80.5001707346055
"Parus-major-524612.wav",0.0902952813083147,111,80.6228017947048,80.7130970760131
"Parus-major-524612.wav",0.165443086997854,112,80.9187217899518,81.0841648769496
"Parus-major-524612.wav",0.103084467309785,113,81.2055714405168,81.3086559078266
"Parus-major-524612.wav",0.0877102330739632,114,88.711735182023,88.799445415097
"Parus-major-524612.wav",0.126667363482738,115,88.9520993160934,89.0787666795761
"Parus-major-524612.wav",0.127574397950923,116,89.1701050505228,89.2976794484738
"Parus-major-524612.wav",0.135783059888041,117,89.4272039705313,89.5629870304193
"Parus-major-524612.wav",0.153470232017739,118,89.6416269188114,89.7950971508291
"Parus-major-524612.wav",0.157189073337321,119,89.9010387767137,90.0582278500511
"Parus-major-524612.wav",0.15496683889026,120,90.1403598211457,90.2953266600359
"Parus-major-524612.wav",0.1666222318065,121,90.4000437893884,90.5666660211949
"Parus-major-524612.wav",0.142359059782422,122,90.6446256337359,90.7869846935183
"Parus-major-524612.wav",0.130023391015044,123,90.9312938774073,91.0613172684224
"Parus-major-524612.wav",0.194694948596975,124,91.1300251293877,91.3247200779847
"Parus-major-524612.wav",0.163220852550793,125,91.3867158838855,91.5499367364363
"Parus-major-524612.wav",0.149887445868401,126,91.6266265007218,91.7765139465902
"Parus-major-524612.wav",0.108481322395519,127,95.8094159507799,95.9178972731754
"Parus-major-524612.wav",0.17941141780797,128,96.0053353959089,96.1847468137169
"Parus-major-524612.wav",0.170975997253819,129,96.2433865920853,96.4143625893392
"Parus-major-524612.wav",0.182087169489137,130,96.4890115260712,96.6710986955603
"Parus-major-524612.wav",0.145488328697667,131,96.7318700049291,96.8773583336267
"Parus-major-524612.wav",0.181452245361399,132,96.9789915457874,97.1604437911488
"Parus-major-524612.wav",0.173515693764742,133,97.2196731419216,97.3931888356864
"Parus-major-524612.wav",0.179547472978214,134,97.4747312343766,97.6542787073549
"Parus-major-524612.wav",0.180817321233675,135,97.7140522788086,97.8948696000423
"Parus-major-524612.wav",0.172291197232681,136,97.9711965505404,98.1434877477731
"Parus-major-524612.wav",0.16458140425307,137,98.2183634431222,98.3829448473753
"Parus-major-524612.wav",0.19356115551173,138,98.4696573425342,98.663218498046
"Parus-major-524612.wav",0.17419596961588,139,98.7238084005211,98.898004370137
"Parus-major-524612.wav",0.184989679787336,140,99.0115650855544,99.1965547653417
"Parus-major-524612.wav",0.183039555680736,141,99.2731991779037,99.4562387335845
"Parus-major-524612.wav",0.109025543076427,142,104.642797877865,104.751823420941
"Parus-major-524612.wav",0.184717569446889,143,104.835996219589,105.020713789036
"Parus-major-524612.wav",0.158458921592782,144,105.08833320864,105.246792130233
"Parus-major-524612.wav",0.17746129370137,145,105.338765425307,105.516226719009
"Parus-major-524612.wav",0.175828631658632,146,105.582213476569,105.758042108228
"Parus-major-524612.wav",0.188345707319641,147,105.831738658768,106.020084366088
"Parus-major-524612.wav",0.159728769848257,148,106.074687841073,106.234416610921
"Parus-major-524612.wav",0.174105266169065,149,106.33482532655,106.508930592719
"Parus-major-524612.wav",0.151384052740909,150,106.57278581928,106.724169872021
"Parus-major-524612.wav",0.0967805777558652,151,112.69975830018,112.796538877935
"Parus-major-524612.wav",0.187484024574871,152,112.894317193606,113.081801218181
"Parus-major-524612.wav",0.165397735274453,153,113.139125796571,113.304523531845
"Parus-major-524612.wav",0.183311666021183,154,113.38493213745,113.568243803471
"Parus-major-524612.wav",0.166803638700131,155,113.626203305989,113.793006944689
"Parus-major-524612.wav",0.187710783191918,156,113.875002860613,114.062713643805
"Parus-major-524612.wav",0.184581514276658,157,114.121126663557,114.305708177833
"Parus-major-524612.wav",0.178731141956831,158,114.382352590395,114.561083732352
"Parus-major-524612.wav",0.177597348871601,159,114.631197496743,114.808794845615
"Parus-major-524612.wav",0.107166122416643,160,119.167004761821,119.274170884238
"Parus-major-524612.wav",0.17637285233954,161,119.355123710524,119.531496562863
"Parus-major-524612.wav",0.14730239763405,162,119.595941361828,119.743243759462
"Parus-major-524612.wav",0.177506645424785,163,119.843153606133,120.020660251558
"Parus-major-524612.wav",0.149569983804525,164,120.083154926416,120.232724910221
"Parus-major-524612.wav",0.16784672833856,165,120.338076963701,120.50592369204
"Parus-major-524612.wav",0.152926011336831,166,120.577806173644,120.73073218498
"Parus-major-524612.wav",0.158413569869381,167,120.840755465972,120.999169035841
"Parus-major-524612.wav",0.0848984262225798,168,126.127723325881,126.212621752104
"Parus-major-524612.wav",0.157597238848012,169,126.34146599831,126.499063237158
"Parus-major-524612.wav",0.155375004400952,170,126.553077139739,126.70845214414
"Parus-major-524612.wav",0.0473925509629254,171,126.714257164736,126.761649715699
"Parus-major-524612.wav",0.177688052318416,172,126.8036907633,126.981378815618
"Parus-major-524612.wav",0.160545100869626,173,127.038975504348,127.199520605218
"Parus-major-524612.wav",0.158458921592782,174,127.311176548252,127.469635469845
"Parus-major-524612.wav",0.14743845280428,175,127.528048489596,127.6754869424
"Parus-major-524612.wav",0.156191335422307,176,127.799251795585,127.955443131007
"Parus-major-524612.wav",0.145442976974266,177,128.023107902334,128.168550879309
"Parus-major-524612.wav",0.162767335316687,178,128.283245387811,128.446012723128
"Parus-major-524612.wav",0.14195089427173,179,128.527237659754,128.669188554026
"Parus-major-524612.wav",0.0988667570327095,180,134.214343775305,134.313210532338
"Parus-major-524612.wav",0.174830893743604,181,134.398426420625,134.573257314368
"Parus-major-524612.wav",0.154422618209338,182,134.638200982291,134.7926236005
"Parus-major-524612.wav",0.167438562827869,183,134.881240868042,135.04867943087
"Parus-major-524612.wav",0.148073376932018,184,135.119428119389,135.267501496321
"Parus-major-524612.wav",0.17405991444565,185,135.372218625673,135.546278540119
"Parus-major-524612.wav",0.145669735591298,186,135.613489794212,135.759159529803
"Parus-major-524612.wav",0.173243583424295,187,135.874670369327,136.047913952751
"Parus-major-524612.wav",0.16784672833856,188,136.116803220611,136.284649948949
"Parus-major-524612.wav",0.159048493997119,189,136.369503023448,136.528551517445
"Parus-major-524612.wav",0.15877638365663,190,136.606737888603,136.76551427226
"Parus-major-524612.wav",0.178912548850462,191,136.866331153399,137.04524370225
"Parus-major-524612.wav",0.168481652466284,192,137.111547921874,137.280029574341
"Parus-major-524612.wav",0.101043639756369,193,143.105458446291,143.206502086047
"Parus-major-524612.wav",0.192200603809454,194,143.304688567229,143.496889171038
"Parus-major-524612.wav",0.15922990089075,195,143.547909859874,143.707139760765
"Parus-major-524612.wav",0.180182397105938,196,143.791221855966,143.971404253072
"Parus-major-524612.wav",0.151565459634526,197,144.038706210612,144.190271670246
"Parus-major-524612.wav",0.176690314403402,198,144.289455889343,144.466146203746
"Parus-major-524612.wav",0.155511059571182,199,144.541611471499,144.697122531071
"Parus-major-524612.wav",0.169116576594007,200,144.813313646446,144.98243022304
"Parus-major-524612.wav",0.166214066295794,201,145.056897752878,145.223111819174
"Parus-major-524612.wav",0.0888440261591938,202,151.713805121818,151.802649147977
"Parus-major-524612.wav",0.169978259338791,203,151.904373063585,152.074351322924
"Parus-major-524612.wav",0.168527004189684,204,152.142968480442,152.311495484632
"Parus-major-524612.wav",0.19133892106467,205,152.382924449002,152.574263370067
"Parus-major-524612.wav",0.150839832060001,206,152.623379286519,152.774219118579
"Parus-major-524612.wav",0.171746976551759,207,152.87186137908,153.043608355631
"Parus-major-524612.wav",0.155601763018012,208,153.107826395979,153.263428158997
"Parus-major-524612.wav",0.190023721085794,209,153.361977453966,153.552001175052
"Parus-major-524612.wav",0.149433928634295,210,153.600164705313,153.749598633947
"Parus-major-524612.wav",0.179275362637753,211,153.857762494279,154.037037856917
"Parus-major-524612.wav",0.156372742315938,212,154.103977000669,154.260349742985
"Parus-major-524612.wav",0.0912930192233148,213,157.913249656726,158.00454267595
"Parus-major-524612.wav",0.169660797274929,214,158.100642977854,158.270303775129
"Parus-major-524612.wav",0.169434038657897,215,158.337832491286,158.507266529944
"Parus-major-524612.wav",0.167937431785361,216,158.583230666655,158.75116809844
"Parus-major-524612.wav",0.150431666549309,217,158.817018800831,158.96745046738
"Parus-major-524612.wav",0.176282148892739,218,159.060965721051,159.237247869943
"Parus-major-524612.wav",0.151610811357955,219,159.30064957927,159.452260390628
"Parus-major-524612.wav",0.183357017744584,220,159.552941216597,159.736298234341
"Parus-major-524612.wav",0.150431666549309,221,159.788135254198,159.938566920748
"Parus-major-524612.wav",0.173878507552018,222,160.043510808717,160.217389316269
"Parus-major-524612.wav",0.167529266274698,223,160.289045039256,160.456574305531
"Parus-major-524612.wav",0.155012190613689,224,160.573445696757,160.728457887371
"Parus-major-524612.wav",0.167483914551298,225,160.817619375594,160.985103290145
"Parus-major-535366.wav",0.105221333137572,1,1.01116794064748,1.11638927378505
"Parus-major-535366.wav",0.0810929929525768,2,1.20433072419615,1.28542371714873
"Parus-major-535366.wav",0.125721351490236,3,1.47604667541477,1.60176802690501
"Parus-major-535366.wav",0.0957423423506094,4,1.666578925635,1.76232126798561
"Parus-major-535366.wav",0.0893020710982233,5,1.83021624027309,1.91951831137131
"Parus-major-535366.wav",0.0567378826530613,6,1.92555039641756,1.98228827907062
"Parus-major-535366.wav",0.137921583651446,7,2.10401847654529,2.24194006019674
"Parus-major-535366.wav",0.0930664549992661,8,2.29768015434591,2.39074660934518
"Parus-major-535366.wav",0.0829525078916462,9,2.46226990346498,2.54522241135663
"Parus-major-535366.wav",0.0617721791954193,10,2.55311401134195,2.61488619053737
"Parus-major-535366.wav",0.136651671010131,11,2.73802236272207,2.8746740337322
"Parus-major-535366.wav",0.0976018572896784,12,2.94052807498899,3.03812993227867
"Parus-major-535366.wav",0.0912976481060053,13,3.1088822080091,3.20017985611511
"Parus-major-535366.wav",0.0582345654088976,14,3.20163118484804,3.25986575025694
"Parus-major-535366.wav",0.111706958412861,15,7.08348200521216,7.19518896362502
"Parus-major-535366.wav",0.0812744090441928,16,7.27900319795184,7.36027760699604
"Parus-major-535366.wav",0.0445830045147559,17,7.37610616098958,7.42068916550433
"Parus-major-535366.wav",0.132297684811334,18,7.5555266755983,7.68782436040963
"Parus-major-535366.wav",0.101320887167817,19,7.74320162237557,7.84452250954339
"Parus-major-535366.wav",0.0956969883277061,20,7.909514824365,8.0052118126927
"Parus-major-535366.wav",0.0470774757744827,21,8.00797840808985,8.05505588386434
"Parus-major-535366.wav",0.137241273307884,22,8.18018763305682,8.3174289063647
"Parus-major-535366.wav",0.0944724297092936,23,8.37248869017031,8.46696111987961
"Parus-major-535366.wav",0.0958330503964167,24,8.53993574273234,8.63576879312876
"Parus-major-535366.wav",0.0552865539201282,25,8.63776437013654,8.69305092405667
"Parus-major-535366.wav",0.134792156071061,26,8.81169704797387,8.94648920404493
"Parus-major-535366.wav",0.0962412366025553,27,9.00730894875936,9.10355018536191
"Parus-major-535366.wav",0.0951980940757586,28,9.17901927947438,9.27421737355014
"Parus-major-535366.wav",0.0502069033548658,29,9.2803855206651,9.33059242401997
"Parus-major-535366.wav",0.113793243466452,30,12.882265957642,12.9960592011085
"Parus-major-535366.wav",0.0790067078989871,31,13.0761544055572,13.1551611134562
"Parus-major-535366.wav",0.0513407539274695,32,13.1689033823961,13.2202441363236
"Parus-major-535366.wav",0.129213611253855,33,13.3549455843488,13.4841591956027
"Parus-major-535366.wav",0.0967401308545011,34,13.5477001816914,13.6444403125459
"Parus-major-535366.wav",0.0933385791366916,35,13.7114735583982,13.8048121375349
"Parus-major-535366.wav",0.0499347792174429,36,13.8092114777566,13.859146256974
"Parus-major-535366.wav",0.134293261819115,37,13.9814660567464,14.1157593185656
"Parus-major-535366.wav",0.0966494228086905,38,14.1749463184554,14.2715957412641
"Parus-major-535366.wav",0.0859912274262218,39,14.3408966882616,14.4268879156879
"Parus-major-535366.wav",0.0515675240419924,40,14.4402219984217,14.4917895224637
"Parus-major-535366.wav",0.134837510093966,41,14.6164223774042,14.7512598874982
"Parus-major-535366.wav",0.0951073860299516,42,14.8150276437014,14.9101350297313
"Parus-major-535366.wav",0.150847480179122,43,14.9818850939656,15.1327325741448
"Parus-major-535366.wav",0.138964726178241,44,15.2596784842534,15.3986432104317
"Parus-major-535366.wav",0.096105174533843,45,15.4615492401997,15.5576544147335
"Parus-major-535366.wav",0.0876239722507712,46,15.6326699686169,15.7202939408677
"Parus-major-535366.wav",0.0580077952943761,47,15.7340815638306,15.7920893591249
"Parus-major-535366.wav",0.142456985941861,48,15.9121414577522,16.054598443694
"Parus-major-535366.wav",0.0502069033548693,49,16.2226350985538,16.2728420019087
"Parus-major-535366.wav",0.110527753817355,50,18.9973035117824,19.1078312655998
"Parus-major-535366.wav",0.0793695400822187,51,19.1922804562472,19.2716499963295
"Parus-major-535366.wav",0.0467599976141528,52,19.2910615181324,19.3378215157466
"Parus-major-535366.wav",0.126220245742182,53,19.4685318097563,19.5947520554985
"Parus-major-535366.wav",0.0948806159154323,54,19.6549821979151,19.7498628138306
"Parus-major-535366.wav",0.0832699860519739,55,19.8208418596755,19.9041118457275
"Parus-major-535366.wav",0.0496626550800165,56,19.9197136296065,19.9693762846865
"Parus-major-535366.wav",0.13533640434591,57,20.0910157741154,20.2263521784613
"Parus-major-535366.wav",0.0923861446557055,58,20.2864916128322,20.3788777574879
"Parus-major-535366.wav",0.083043215937451,59,20.4517616722948,20.5348048882323
"Parus-major-535366.wav",0.0551504918514141,60,20.5538082238291,20.6089587156805
"Parus-major-535366.wav",0.134610739979443,61,20.7413924625606,20.87600320254
"Parus-major-535366.wav",0.0969669009690186,62,20.9415851196594,21.0385520206284
"Parus-major-535366.wav",0.0816372412274262,63,21.1172412503671,21.1988784915945
"Parus-major-535366.wav",0.047122829797388,64,21.2216462110923,21.2687690408897
"Parus-major-535366.wav",0.138102999743062,65,21.4206596635957,21.5587626633387
"Parus-major-535366.wav",0.109031071061519,66,26.1969825236749,26.3060135947365
"Parus-major-535366.wav",0.0690741768829852,67,26.3983997393922,26.4674739162751
"Parus-major-535366.wav",0.122455861841139,68,26.6700703365879,26.792526198429
"Parus-major-535366.wav",0.0826803837542194,69,26.8648658649611,26.9475462487153
"Parus-major-535366.wav",0.0752876780208496,70,27.0287299497137,27.1040176277345
"Parus-major-535366.wav",0.127989052635442,71,27.3059790917266,27.4339681443621
"Parus-major-535366.wav",0.0844038366245776,72,27.5055821465277,27.5899859831523
"Parus-major-535366.wav",0.0796416642196434,73,27.6800137186169,27.7596553828366
"Parus-major-535366.wav",0.101184825099107,74,27.9574442767215,28.0586291018206
"Parus-major-535366.wav",0.0563750504698284,75,31.8958062096241,31.952181260094
"Parus-major-535366.wav",0.122002321612101,76,32.1693363217589,32.291338643371
"Parus-major-535366.wav",0.120823117016592,77,32.3271229674424,32.447946084459
"Parus-major-535366.wav",0.100413806709739,78,32.4975633855161,32.5979771922258
"Parus-major-535366.wav",0.102409383717514,79,32.6188853967846,32.7212947805021
"Parus-major-535366.wav",0.128306530795768,80,32.7946322355381,32.9229387663339
"Parus-major-535366.wav",0.106899431985028,81,32.9744155823301,33.0813150143151
"Parus-major-535366.wav",0.0770564849141095,82,33.1551967176259,33.23225320254
"Parus-major-535366.wav",0.0458529171560755,83,33.2524810967552,33.2983340139113
"Parus-major-535366.wav",0.128125114704154,84,33.4270487309132,33.5551738456174
"Parus-major-535366.wav",0.0893474251211259,85,33.6198486822787,33.7091961073998
"Parus-major-535366.wav",0.0754237400895619,86,33.7882028152988,33.8636265553883
"Parus-major-535366.wav",0.0462157493393036,87,33.8863035668404,33.9325193161797
"Parus-major-535366.wav",0.125131749192477,88,34.0593291642196,34.1844609134121
"Parus-major-535366.wav",0.08798680443401,89,34.2624698328072,34.3504566372412
"Parus-major-535366.wav",0.0752876780208496,90,34.4354047221407,34.5106924001615
"Parus-major-535366.wav",0.0419071171634116,91,34.5329612254074,34.5748683425708
"Parus-major-535366.wav",0.128170468727063,92,34.7229038733299,34.851074342057
"Parus-major-535366.wav",0.0974204411980679,93,39.1905926075466,39.2880130487447
"Parus-major-535366.wav",0.0702533814784942,94,39.3818958761562,39.4521492576347
"Parus-major-535366.wav",0.0422245953237379,95,39.4757333495449,39.5179579448686
"Parus-major-535366.wav",0.117512273344587,96,39.6602788687417,39.7777911420863
"Parus-major-535366.wav",0.0855830412200902,97,39.8470467350609,39.932629776281
"Parus-major-535366.wav",0.0739724113566282,98,40.0110922359052,40.0850646472618
"Parus-major-535366.wav",0.114156075649689,99,40.2844862859712,40.3986423616209
"Parus-major-535366.wav",0.0729746228527333,100,40.6423295266848,40.7153041495375
"Parus-major-535366.wav",0.0426781355527837,101,40.7400220920203,40.782700227573
"Parus-major-535366.wav",0.130574231940976,102,40.9144990181324,41.0450732500734
"Parus-major-535366.wav",0.0963772986712712,103,41.105802286742,41.2021795854133
"Parus-major-535366.wav",0.0828617998458441,104,41.2823201438849,41.3651819437307
"Parus-major-535366.wav",0.0454447309499315,105,41.381146559793,41.4265912907429
"Parus-major-535366.wav",0.134021137681692,106,41.5670073456541,41.7010284833358
"Parus-major-535366.wav",0.0937921193657374,107,41.7676988970048,41.8614910163706
"Parus-major-535366.wav",0.084041004441346,108,41.9407244943841,42.0247654988254
"Parus-major-535366.wav",0.0434945079650575,109,42.039142724086,42.0826372320511
"Parus-major-535366.wav",0.129848567574513,110,42.2474537512847,42.3773023188592
"Parus-major-535366.wav",0.114564261855818,111,45.7982655584716,45.9128298203274
"Parus-major-535366.wav",0.0770564849141095,112,46.0048531327999,46.081909617714
"Parus-major-535366.wav",0.131163834238734,113,46.278700723095,46.4098645573337
"Parus-major-535366.wav",0.0860819354720306,114,46.4708657181398,46.5569476536118
"Parus-major-535366.wav",0.0844491906474758,115,46.6311921891059,46.7156413797533
"Parus-major-535366.wav",0.0453086688812263,116,46.733284094663,46.7785927635443
"Parus-major-535366.wav",0.133839721590071,117,46.9077610207752,47.0416007423653
"Parus-major-535366.wav",0.0929757469534565,118,47.1056859767288,47.1986617236823
"Parus-major-535366.wav",0.0783263975554291,119,47.2714549304434,47.3497813279988
"Parus-major-535366.wav",0.129395027345474,120,47.5364131322493,47.6658081595948
"Parus-major-535366.wav",0.0942003055718743,121,47.7292130836147,47.8234133891866
"Parus-major-535366.wav",0.0829978619145493,122,47.8977939867494,47.9807918486639
"Parus-major-535366.wav",0.132660516994569,123,48.1660630322273,48.2987235492218
"Parus-major-535366.wav",0.0910255239685824,124,48.3631716157686,48.4541971397372
"Parus-major-535366.wav",0.0866261837468798,125,48.5332492016591,48.619875385406
"Parus-major-535366.wav",0.129258965276762,126,48.8317240263911,48.9609829916679
"Parus-major-535697.wav",0.0922495131977499,1,0.969935147122458,1.06218466032021
"Parus-major-535697.wav",0.0685748593682387,2,1.13506812527045,1.20364298463868
"Parus-major-535697.wav",0.108168676979663,3,1.41004786888793,1.51821654586759
"Parus-major-535697.wav",0.0831787646040674,4,1.56760677196019,1.65078553656426
"Parus-major-535697.wav",0.114926384681956,5,1.8623607475119,1.97728713219386
"Parus-major-535697.wav",0.0839044244915623,6,2.02368401125054,2.1075884357421
"Parus-major-535697.wav",0.114200724794461,7,2.32193022501082,2.43613094980528
"Parus-major-535697.wav",0.086761710298572,8,2.48180216897447,2.56856387927304
